2004,Program Comprehension in Generative Programming: A History of Grand Challenges.,Don S. Batory,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311042
2004,An Empirical Study on Using Stereotypes to Improve Understanding of UML Models.,"Ludwik Kuzniarz, Miroslaw Staron, Claes Wohlin",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311043
2004,Tool-Supported Customization of UML Class Diagrams for Learning Complex System Models.,"Imed Hammouda, Olcay Guldogan, Kai Koskimies, Tarja Systä",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311044
2004,Understanding Class Evolution in Object-Oriented Software.,"Zhenchang Xing, Eleni Stroulia",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311045
2004,A Simple Static Model for Understanding the Dynamic Behavior of Programs.,Pierre Kelsen,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311046
2004,Reuse in Reverse Engineering.,"Thomas Panas, Jonas Lundberg, Welf Löwe",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311047
2004,Working in Pairs as a Means for Design Knowledge Building: An Empirical Study.,"Gerardo Canfora, Aniello Cimitile, Corrado Aaron Visaggio",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311048
2004,Challenges and Requirements for an Effective Trace Exploration Tool.,"Abdelwahab Hamou-Lhadj, Timothy Lethbridge, Lianjiang Fu",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311049
2004,Giving Meaning to Macros.,"Christopher A. Mennie, Charles L. A. Clarke",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311050
2004,Building Executable Union Slices using Conditioned Slicing.,"Sebastian Danicic, Andrea De Lucia, Mark Harman",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311051
2004,Architectural Views through Collapsing Strategies.,"Christoph Stoermer, Liam O'Brien, Chris Verhoef",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311052
2004,Understanding CASE Generated Legacy Applications: A Case Study.,"Camilo Sarmiento, Silvia Takahashi",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311053
2004,Understanding Web Applications through Dynamic Analysis.,"Giuliano Antoniol, Massimiliano Di Penta, Michele Zazzara",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311054
2004,Reengineering Web Applications Based on Cloned Pattern Analysis.,"Andrea De Lucia, Rita Francese, Giuseppe Scanniello, Genoveffa Tortora",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311055
2004,Towards a Technique for Reverse Engineering Web Transactions from a User's Perspective.,"Damiano Distante, Tauhida Parveen, Scott R. Tilley",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311056
2004,Program Comprehension for Web Services.,"Nicolas Gold, Keith H. Bennett",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311057
2004,Program Comprehension for the Purpose of Testing.,Harry M. Sneed,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311058
2004,Structural Evolution of an Open Source System: A Case Study.,"Andrea Capiluppi, Maurizio Morisio, Juan F. Ramil",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311059
2004,Using Development History Sticky Notes to Understand Software Architecture.,"Ahmed E. Hassan, Richard C. Holt",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311060
2004,An Effectiveness Measure for Software Clustering Algorithms.,"Zhihua Wen, Vassilios Tzerpos",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311061
2004,An Empirical Study on Keyword-based Web Site Clustering.,"Filippo Ricca, Paolo Tonella, Christian Girardi, Emanuele Pianta",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311062
2004,Data Mining Source Code to Facilitate Program Comprehension: Experiments on Clustering Data Retrieved from C++ Programs.,"Yiannis Kanellopoulos, Christos Tjortjis",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311063
2004,Empirical Assessment of UML Static Object Diagrams.,Marco Torchiano,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311064
2004,On Migrating a Legacy Application to the Palm Platform.,"Andrew Foss, Kenny Wong",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311065
2004,Programming Style Changes in Evolving Source Code.,"Andrew Mohan, Nicolas Gold",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311066
2004,Resolving Linkage Anomalies in Extracted Software System Models.,"Jingwei Wu, Richard C. Holt",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311067
2004,Understanding Modifications in State-Based Models.,"Bogdan Korel, Luay Ho Tahat",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311068
2004,An Eclipse Plug-in for Model Checking.,"Dirk Beyer, Thomas A. Henzinger, Ranjit Jhala, Rupak Majumdar",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311069
2004,Requirements Driven Software Evolution.,"Ladan Tahvildari, Kostas Kontogiannis",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311070
2004,Working Session: Program Comprehension Strategies for Web Service and Service-oriented Architectures.,"Liam O'Brien, Dennis B. Smith",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311071
2004,"Web Services Composition, Execution and Visualization.","Manu De Backer, Guido Dedene, Jacques Vandenbulcke",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311072
2004,Universal Report: A Generic Reverse Engineering Tool.,Claude Tadonki,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311073
2004,CHIVE - A Program Source Visualisation Framework.,"Brendan Cleary, Christopher Exton",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=1311074
