1997,Relationships between Documentation and Maintenance Activities,Giuseppe Visaggio,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601256
1997,Cognitive Design Elements to Support the Construction of a Mental Model during Software Visualization,"M.-A.D. Storey, F.D. Fracchia, H.A. Mueller",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601257
1997,Understanding-In-The-Large,J.M. Favre,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601260
1997,Automated Chunking to Support Program Comprehension,"Ilene Burnstein, Katherine Roberson",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601262
1997,Semi-automatic Generation of Parallelizable Patterns from Source Code Examples,"Dejan Markovic, Jack R. Hagemeister, Cauligi S. Raghavendra, Sanjay Bhansali",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601263
1997,Using Knowledge Representation to Understand Interactive Systems,"Melody Moore, Spencer Rugaber",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601265
1997,Amorphous Program Slicing,"Mark Harman, Sebastian Danicic",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601266
1997,Dynamic Program Slicing in Understanding of Program Execution,"Bogdan Korel, Jurgen Rilling",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601269
1997,Points-to Analysis for Program Understanding,"P. Tonella, G. Antoniol, R. Fiutem, E. Merlo",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601271
1997,A Case Study of Domain-based Program Understanding,"Richard Clayton, Spencer Rugaber, Lyman Taylor, Linda Wills",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601273
1997,A Little Knowledge Can Go a Long Way Towards Program Understanding,"Jelber Sayyad-Shirabad, Timothy C. Lethbridge, Steve Lyon",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601275
1997,Facilitating Program Comprehension via Generic Components for State Machines,"Johannes Weidl, Ren? R. Kl?sch, Georg Trausmuth, Harald Gall",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601277
1997,Enriching Program Comprehension for Software Reuse,"Elizabeth Burd, Malcolm Munro",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601279
1997,Identifying objects in legacy systems,"A. Cimitile, A. De Lucia, G.A. Di Lucca, A.R. Fasolino",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601281
1997,Code Understanding through Program Transformation for Reusable Component Identification,"Hongji Yang, Paul Luker, William C. Chu",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601283
1997,Towards Standard for Experiments in Program Comprehension,"Vaclav Rajlich, George S. Cowan",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601284
1997,Position Paper on Research Infrastructure for Reengineering,"Spencer Rugaber, Linda M. Wills",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601286
1997,Building a Research Infrastructure for Program Comprehension Observations,"Steve Lang, Anneliese von Mayrhauser",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601287
1997,On Using the Web as Infrastructure for Reengineering,"Scott R. Tilley, Dennis B. Smith",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601289
1997,Evaluation of the ITOC information system design recovery tool,"A. Berglas, J. Harrison",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601290
1997,Glyphs for Software Visualization,"Mei C. Chuah, Stephen G. Eick",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601291
1997,PUI: A Tool to Support Program Understanding,"Pui-Shan Chan, Malcolm Munro",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=601293
