2007,Search Based Software Engineering for Program Comprehension,Mark Harman,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=35
2007,Reducing Program Comprehension Effort in Evolving Software by Recognizing Feature Implementation Convergence,"Jay Kothari, Trip Denton, Ali Shokoufandeh, Spiros Mancoridis",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=33
2007,Recovering Concepts from Source Code with Automated Concept Identification,"Maurice M. Carey, Gerald C. Gannod",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=31
2007,Combining Formal Concept Analysis with Information Retrieval for Concept Location in Source Code,"Denys Poshyvanyk, Andrian Marcus",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=13
2007,Understanding Execution Traces Using Massive Sequence and Circular Bundle Views,"Bas Cornelissen, Danny Holten, Andy Zaidman, Leon Moonen, Jarke J. van Wijk, Arie van Deursen",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=39
2007,Tracking Objects to Detect Feature Dependencies,"Adrian Lienhard, Orla Greevy, Oscar Nierstrasz",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=38
2007,WAD: A Feasibility study using the Wicked Audio Debugger,"Andreas Stefik, Roger Alexander, Robert Patterson, Jonathan Brown",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=42
2007,A Hybrid Program Model for Object-Oriented Reverse Engineering,Michael W. Godfrey,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=7
2007,From Reality to Programs and (Not Quite) Back Again,"Daniel Ratiu, Florian Deissenboeck",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=22
2007,A Comparative Study of Three Program Exploration Tools,"Brian de Alwis, Gail C. Murphy, Martin P. Robillard",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6
2007,Assessing the Comprehension of UML Class Diagrams via Eye Tracking,"Shehnaaz Yusuf, Huzefa Kagdi, Jonathan I. Maletic",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=10
2007,Empirical Evaluation of a UML Sequence Diagram with Adornments to Support Understanding of Thread Interactions,"Shaohua Xie, Eileen Kraemer, R.E.K. Stirewalt",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=19
2007,Detecting Interaction Coupling from Task Interaction Histories,"Lijie Zou, Michael W. Godfrey, Ahmed E. Hassan",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=18
2007,Mining Software Repositories for Traceability Links,"Huzefa Kagdi, Jonathan I. Maletic, Bonita Sharif",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=28
2007,Characterizing and Understanding Development Sessions,"Romain Robbes, Michele Lanza",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=12
2007,Evaluating Aspect Mining Techniques: A Case Study,"Chanchal Kumar Roy, Mohammad Gias Uddin, Banani Roy, Thomas R. Dean",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=21
2007,Using Bayesian Belief Networks to Predict Change Propagation in Software Systems,"Siavash Mirarab, Alaa Hassouna, Ladan Tahvildari",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=41
2007,A Non-conservative Approach to Software Pattern Detection,"Niklas Pettersson, Welf Lowe",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=8
2007,Recovering Workflows from Multi Tiered E-commerce Systems,"Maokeng Hung, Ying Zou",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=32
2007,Error Report Driven Post-Mortem Analysis,"Yi Zhang, S. Purushothaman Iyer",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=43
2007,Interactive Views to Improve the Comprehension of UML Models - An Experimental Validation,"Christian F.J. Lange, Michel R.V. Chaudron",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=23
2007,Program Comprehension through Software Habitability,"Richard Wettel, Michele Lanza",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=30
2007,Scenario Explorer: Interactive Visualization of Use Cases,"Rogardt Heldal, Jenny Samuelsson, Ola Sundin",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=34
2007,Metrics for Measuring the Effectiveness of Decompilers and Obfuscators,"Nomair A. Naeem, Michael Batchelder, Laurie Hendren",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=27
2007,Constructing Usage Scenarios for API Redocumentation,"Juanjuan Jiang, Johannes Koskinen, Anna Ruokonen, Tarja Systa",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=16
2007,Software Comprehension through Concern-based Queries,"Tommi Reinikainen, Imed Hammouda, Juha Laiho, Kai Koskimies, Tarja Systa",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=36
2007,Enforcing Constraints Between Documentary Comments and Source Code,"C. Dylan Shearer, Michael L. Collard",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=20
2007,Designing your Next Empirical Study on Program Comprehension,"Massimiliano Di Penta, R.E.K. Stirewalt, Eileen Kraemer",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=17
2007,Comprehending Aspect-Oriented Programs: Challenges and Open Issues,"Giuseppe A. Di Lucca, Michael Smit, Bruce Fraser, Eleni Stroulia, H. James Hoover",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=14
2007,Lagrein: Visualizing User Requirements and Development Effort,"Andrejs Jermakovics, Marco Scotto, Alberto Sillitti, Giancarlo Succi",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=24
2007,Use of a Genetic Algorithm to Identify Source Code Metrics Which Improves Cognitive Complexity Predictive Models,Rodrigo Vivanco,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=40
