1996,An Interactive Visualization for Message Sequence Charts,"Stephen G. Eick, Amy Wards",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501115
1996,Understanding Function Behaviors through Program Slicing,"Andrea de Lucia, Anna Rita Fasolino, Malcolm Munro",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501116
1996,Towards a Framework for Program Understanding,"Scott R. Tilley, Dennis B. Smith, Santanu Paul",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501117
1996,A Workbench for Program Comprehension during Software Maintenance,"G. Canfora, L. Mancini, M. Tortorella",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501118
1996,"Rapid Development of Simple, Custom Program Analysis Tools",Kevin J. Sullivan,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501119
1996,A Method for The Formal Testing of Program Visualization Tools,T.C. Nicholas Graham,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501120
1996,Toward a Constraint-Satisfaction Framework for Evaluating Program-Understanding Algorithms,"Alex Quilici, Steven Woods",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501121
1996,On the Role of Hypotheses during Opportunistic Understanding While Porting Large Scale Code,"A. von Mayrhauser, A. M. Vans",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501122
1996,Effort Estimation for Program Comprehension,"P. Fiore, F. Lanubile, G. Visaggio",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501123
1996,On Inserting Program Understanding Technology into the Software Change Process,Kenny Wong,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501124
1996,Greater Understanding Through Maintainer Driven Traceability,"C. Boldyreff, E.L. Burd, R.M. Hather, M. Mum-o, E.J. Younger",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501125
1996,Extracting Business Rules from Source Code,"Harry M. Sneed, Katalin Erdos",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501138
1996,Comprehension of Safety-Critical Systems Using Domain-Specific Languages,Tim Bull,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501126
1996,Scalable Interfaces to Support Program Comprehension,"Wayne Citrin, Carlos Santiago, Benjamin Zorn",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501127
1996,Interprocedural analysis for program comprehension by specialization,"S. Blazy, P. Facon",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501128
1996,"Fast, Flexible Syntactic Pattern Matching and Processing","William G. Griswold, Darren C. Atkinson, Collin McCurdy",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501129
1996,A Formal Architectural Design Patterns-Based Approach to Software Understanding,"P.S.C. Alencar, D.D. Cowan, T. Kuntz, C.J.P. Lucena",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501130
1996,PAP Recognizer: A Tool for Automatic Recognition of Parallelizable Patterns,"Beniamino Di Martino, Giulio Iannello",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501131
1996,The Gadfly: An Approach to Architectural-Level System Comprehension,"Kurt Wallnau, Paul Clements, Ed Morris, Robert Krut",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501132
1996,Understanding the architecture of software systems,"R. Fiutem, E. Merlo, G. Antoniol, P. Tonella",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501133
1996,Evaluating process clusters to support automatic program understanding,T. Kunz,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501134
1996,Improving Program Understanding by Unfolding Layers of Interacting Patterns,"Rene R. Kloesch, Roland T. Mittermeir",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501135
1996,Experiences in Automatic Leveling of Data Flow Diagrams,"Michael Doorley, Anthony Cahill",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501136
1996,Derivation and Presentation of an Abstract Program Space for Ada,"Paul A. Bailes, Paul Burnim, Murray Chapman, Dan Johnston",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=501137
