2013,Improving program comprehension by answering questions (keynote),Brad A. Myers,http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6613827
2013,Part-of-speech tagging of program identifiers for improved text-based software engineering tools,"Samir Gupta, Sana Malik, Lori Pollock, K. Vijay-Shanker",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6613828
2013,Evaluating source code summarization techniques: Replication and expansion,"Brian P. Eddy, Jeffrey A. Robinson, Nicholas A. Kraft, Jeffrey C. Carver",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6613829
2013,Automatic generation of natural language summaries for Java classes,"Laura Moreno, Jairo Aponte, Giriprasad Sridhara, Andrian Marcus, Lori Pollock, K. Vijay-Shanker",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6613830
2013,An empirical study on the efficiency of graphical vs. textual representations in requirements comprehension,"Zohreh Sharafi, Alessandro Marchetto, Angelo Susi, Giuliano Antoniol, Yann-Gaal Gueheneuc",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6613831
2013,SArF map: Visualizing software architecture from feature and layer viewpoints,"Kenichi Kobayashi, Manabu Kamimura, Keisuke Yano, Koki Kato, Akihiko Matsuo",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6613832
2013,Multiscale visual comparison of execution traces,"Jonas Trumper, Jurgen Dollner, Alexandru Telea",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6613833
2013,In situ understanding of performance bottlenecks through visually augmented code,"Fabian Beck, Oliver Moseler, Stephan Diehl, Gunter Daniel Rey",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6613834
2013,Monitoring user interactions for supporting failure reproduction,"Tobias Roehm, Nigar Gurbanova, Bernd Bruegge, Christophe Joubert, Walid Maalej",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6613835
2013,Quality analysis of source code comments,"Daniela Steidl, Benjamin Hummel, Elmar Juergens",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6613836
2013,Gapped code clone detection with lightweight source code analysis,"Hiroaki Murakami, Keisuke Hotta, Yoshiki Higo, Hiroshi Igaki, Shinji Kusumoto",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6613837
2013,Insight into a method co-change pattern to identify highly coupled methods: An empirical study,"Manishankar Mondal, Chanchal K. Roy, Kevin A. Schneider",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6613838
2013,Patterns of cross-language linking in java frameworks,"Philip Mayer, Andreas Schroeder",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6613839
2013,Using code ownership to improve IR-based Traceability Link Recovery,"Diana Diaz, Gabriele Bavota, Andrian Marcus, Rocco Oliveto, Silvia Takahashi, Andrea De Lucia",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6613840
