2012,Agile software assessment (Invited paper),"Nierstrasz, O. ; Lungu, M.",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6240507,"Informed decision making is a critical activity in software development, but it is poorly supported by common development environments, which focus mainly on low-level programming tasks. We posit the need for agile software assessment, which aims to support decision making by enabling rapid and effective construction of software models and custom analyses. Agile software assessment entails gatheri..."
2012,Studying developers for fun and profit: (Keynote abstract),"DeLine, Robert",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6240478,"Summary form only given. NCsoft Corporation is a leading global developer and publisher of online games. Founded in 1997 by Taek Jin Kim, NCsoft is home to the critically acclaimed Aion, Lineage, Guild Wars, City of Heroes franchises and numerous Casual Games. With offices in North America, United Kingdom, Japan, Taiwan and Thailand, NCsoft aims at providing fun to everyone, everywhere in the worl..."
2012,A retrospective view on: The role of concepts in program comprehension: (MIP award),"Rajlich, V. ; Wilde, N.",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6240480,"This retrospective briefly recapitulates highlights of the original paper that was published at IWPC 2002. Then it overviews research directions of the last 10 years: research in tools and techniques of concept location a that aim to support software developer, research of integrated model of software change, creation of software engineering course that emphasizes the role of software developer in..."
2012,Program complexity metrics and programmer opinions,"Katzmarski, B. ; Koschke, R.",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6240486,Various program complexity measures have been proposed to assess maintainability. Only relatively few empirical studies have been conducted to back up these assessments through empirical evidence. Researchers have mostly conducted controlled experiments or correlated metrics with indirect maintainability indicators such as defects or change frequency. This paper uses a different approach. We inves...
2012,Women and men — Different but equal: On the impact of identifier style on source code reading,"Sharafi, Z. ; Soh, Z. ; Gueheneuc, Y. ; Antoniol, G.",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6240505,"Program comprehension is preliminary to any program evolution task. Researchers agree that identifiers play an important role in code reading and program understanding activities. Yet, to the best of our knowledge, only one work investigated the impact of gender on the memorability of identifiers and thus, ultimately, on program comprehension. This paper reports the results of an experiment involv..."
2012,A lightweight visualization of interprocedural data-flow paths for source code reading,"Ishio, T. ; Etsuda, S. ; Inoue, K.",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6240506,"To understand the behavior of a program, developers must read source code fragments in various modules. For developers investigating data-flow paths among modules, a call graph is too abstract since it does not visualize how parameters of method calls are related to each other. On the other hand, a system dependence graph is too fine-grained to investigate interprocedural data-flow paths. In this ..."
2012,Is the derivation of a model easier to understand than the model itself?,"Feigenspan, J. ; Batory, D. ; Riche, T.",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6240508,"Software architectures can be presented by graphs with components as nodes and connectors as edges. These graphs, or models, typically encode expert domain knowledge, which makes them difficult to understand. Hence, instead of presenting a complete complex model, we can derive it from a simple, easy-to-understand model by a set of easy-to-understand transformations. In two controlled experiments, ..."
2012,Evaluating forum discussions to inform the design of an API critic,"Rupakheti, C.R. ; Daqing Hou",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6240509,"Learning to use a software framework and its API (Application Programming Interfaces) can be a major endeavor for novices. To help, we have built a critic to advise the use of an API based on the formal semantics of the API. Specifically, the critic offers advice when the symbolic state of the API client code triggers any API usage rules. To assess to what extent our critic can help solve practica..."
2012,Mining source code descriptions from developer communications,"Panichella, S. ; Aponte, J. ; Di Penta, M. ; Marcus, A. ; Canfora, G.",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6240510,"Very often, source code lacks comments that adequately describe its behavior. In such situations developers need to infer knowledge from the source code itself or to search for source code descriptions in external artifacts. We argue that messages exchanged among contributors/developers, in the form of bug reports and emails, are a useful source of information to help understanding source code. Ho..."
2012,Measuring programming experience,"Feigenspan, J. ; Kastner, C. ; Liebig, J. ; Apel, S. ; Hanenberg, S.",http://ieeexplore.ieee.org/xpl/articleDetails.jsp?arnumber=6240511,"Programming experience is an important confounding parameter in controlled experiments regarding program comprehension. In literature, ways to measure or control programming experience vary. Often, researchers neglect it or do not specify how they controlled it. We set out to find a well-defined understanding of programming experience and a way to measure it. From published comprehension experimen..."
